CHORD_ROOT;CHORD_TYPE;CHORD_STRUCTURE;FINGER_POSITIONS;NOTE_NAMES
E;dim7;"1;b3;b5;bb7";2,4,1,3,x,x;G,Db,E,Bb
E;dim7;"1;b3;b5;bb7";x,2,3,1,4,x;G,Db,E,Bb
E;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;Db,G,Bb,E
E;dim7;"1;b3;b5;bb7";x,2,3,1,4,x;E,Bb,Db,G
E;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;E,Bb,Db,G
E;dim7;"1;b3;b5;bb7";x,x,x,2,1,3;Bb,Db,G
E;dim7;"1;b3;b5;bb7";x,3,1,2,x,x;E,G,Db
E;dim7;"1;b3;b5;bb7";0,x,1,3,2,4;E,E,Bb,Db,G
E;dim7;"1;b3;b5;bb7";0,x,x,2,1,3;E,Bb,Db,G
E;aug;"1;3;#5";x,3,2,1,1,x;B#,E,G#,B#
E;aug;"1;3;#5";4,3,2,1,x,x;G#,B#,E,G#
E;aug;"1;3;#5";0,x,4,2,3,1;E,B#,E,G#,B#
E;aug;"1;3;#5";x,3,2,1,1,x;E,G#,B#,E
E;aug;"1;3;#5";0,3,2,1,1,x;E,E,G#,B#,E
E;m(maj9);"1;b3;5;7;9";0,4,3,2,1,1;E,G,B,D#,F#,B
E;maj;"1;3;5";0,2,3,1,0,0;E,B,E,G#,B,E
E;maj;"1;3;5";0,4,3,1,2,1;E,E,G#,B,E,G#
E;maj;"1;3;5";0,1,3,3,3,x;E,E,B,E,G#
E;maj;"1;3;5";1,4,3,1,2,1;G#,E,G#,B,E,G#
E;maj;"1;3;5";x,x,x,1,3,2;B,E,G#
E;maj;"1;3;5";x,1,2,3,4,1;E,B,E,G#,B
E;maj;"1;3;5";x,1,3,3,3,x;E,B,E,G#
E;maj;"1;3;5";0,2,3,1,x,x;E,B,E,G#
E;maj;"1;3;5";x,4,3,1,2,1;E,G#,B,E,G#
E;maj;"1;3;5";1,3,4,2,1,1;E,B,E,G#,B,E
E;maj;"1;3;5";x,x,1,1,1,x;B,E,G#
E;maj;"1;3;5";x,x,x,3,4,1;E,G#,B
E;maj;"1;3;5";x,x,1,1,1,4;B,E,G#,E
E;maj;"1;3;5";x,2,1,x,x,x;E,G#
E;maj;"1;3;5";x,x,1,2,4,3;E,B,E,G#
E;maj;"1;3;5";x,x,2,1,0,0;E,G#,B,E
E;maj;"1;3;5";x,2,3,1,0,0;B,E,G#,B,E
E;maj;"1;3;5";0,x,x,1,3,2;E,B,E,G#
E;maj;"1;3;5";x,x,x,2,1,1;G#,B,E
E;maj;"1;3;5";4,2,3,1,0,0;G#,B,E,G#,B,E
E;maj;"1;3;5";1,4,x,x,x,x;G#,E
E;11;"1;3;5;b7;9;11";0,1,1,1,2,1;E,B,E,A,D,F#
E;11;"1;3;5;b7;9;11";0,1,1,1,1,1;E,E,A,D,F#,B
E;11;"1;3;5;b7;9;11";0,x,3,2,1,0;E,D,F#,A,E
E;maj9;"1;3;5;7;9";0,3,1,2,0,4;E,B,D#,G#,B,F#
E;maj9;"1;3;5;7;9";0,4,1,1,1,1;E,E,F#,B,D#,G#
E;maj9;"1;3;5;7;9";0,2,1,4,3,0;E,E,G#,D#,F#,E
E;maj9;"1;3;5;7;9";0,2,1,4,3,x;E,E,G#,D#,F#
E;maj9;"1;3;5;7;9";0,3,4,2,0,0;E,F#,B,D#,B,E
E;sus2;"1;2;5";x,x,1,3,4,1;E,B,E,F#
E;sus2;"1;2;5";0,1,1,3,4,1;E,B,E,B,E,F#
E;sus2;"1;2;5";1,1,3,4,1,1;B,E,B,E,F#,B
E;m11;"1;b3;5;b7;9;11";2,x,3,4,1,x;E,D,G,A
E;m11;"1;b3;5;b7;9;11";x,1,1,1,2,x;E,A,D,G
E;m11;"1;b3;5;b7;9;11";x,1,1,1,1,x;E,A,D,F#
E;m11;"1;b3;5;b7;9;11";x,2,x,3,4,1;E,D,G,A
E;m11;"1;b3;5;b7;9;11";0,1,1,1,2,1;E,E,A,D,G,B
E;m11;"1;b3;5;b7;9;11";x,2,1,3,4,1;E,G,D,F#,A
E;m11;"1;b3;5;b7;9;11";0,x,2,3,1,4;E,E,A,B,F#
E;m11;"1;b3;5;b7;9;11";0,1,3,0,2,4;E,B,F#,G,D,A
E;m11;"1;b3;5;b7;9;11";0,3,1,0,0,0;E,F#,A,G,B,E
E;m11;"1;b3;5;b7;9;11";0,1,4,0,x,x;E,D,A,G
E;m11;"1;b3;5;b7;9;11";0,x,x,1,2,1;E,A,D,F#
E;add9;"1;3;5;9";0,2,4,1,0,0;E,B,F#,G#,B,E
E;m;"1;b3;5";0,2,3,0,0,0;E,B,E,G,B,E
E;m;"1;b3;5";0,x,3,2,4,1;E,G,B,E,G
E;m;"1;b3;5";0,1,3,4,2,1;E,E,B,E,G,B
E;m;"1;b3;5";x,x,3,2,4,1;G,B,E,G
E;m;"1;b3;5";x,1,3,4,2,1;E,B,E,G,B
E;m;"1;b3;5";0,2,3,0,x,x;E,B,E,G
E;m;"1;b3;5";0,x,x,x,2,1;E,G,B
E;m;"1;b3;5";x,x,x,3,2,1;E,G,B
E;m;"1;b3;5";x,3,1,x,x,x;E,G
E;m;"1;b3;5";x,1,3,2,4,x;B,G,B,E
E;m;"1;b3;5";x,x,3,4,2,1;B,E,G,B
E;m;"1;b3;5";x,2,x,0,4,x;E,G,G
E;m;"1;b3;5";0,1,4,0,0,0;E,B,G,G,B,E
E;m;"1;b3;5";x,x,2,0,0,0;E,G,B,E
E;m;"1;b3;5";x,x,x,0,0,0;G,B,E
E;m;"1;b3;5";x,x,2,1,3,0;G,B,E,E
E;m;"1;b3;5";0,2,3,0,0,4;E,B,E,G,B,G
E;m;"1;b3;5";4,2,3,0,0,0;G,B,E,G,B,E
E;m;"1;b3;5";1,1,3,4,2,1;B,E,B,E,G,B
E;7b5;"1;3;b5;b7";0,1,0,2,x,0;E,Bb,D,G#,E
E;7b5;"1;3;b5;b7";0,1,2,1,3,x;E,E,Bb,D,G#
E;7b5;"1;3;b5;b7";0,x,2,4,1,3;E,D,G#,Bb,E
E;m7;"1;b3;5;b7";0,2,0,0,4,0;E,B,D,G,D,E
E;m7;"1;b3;5;b7";0,x,3,2,1,0;E,G,B,D,E
E;m7;"1;b3;5;b7";0,1,3,1,2,1;E,E,B,D,G,B
E;m7;"1;b3;5;b7";0,2,0,0,0,0;E,B,D,G,B,E
E;m7;"1;b3;5;b7";0,1,2,0,4,0;E,B,E,G,D,E
E;m7;"1;b3;5;b7";x,x,1,0,3,4;E,G,D,G
E;m7;"1;b3;5;b7";2,x,3,3,x,x;E,D,G
E;m7;"1;b3;5;b7";2,x,3,3,3,x;E,D,G,B
E;m7;"1;b3;5;b7";x,2,1,3,x,x;E,G,D
E;m7;"1;b3;5;b7";x,2,1,3,4,x;E,G,D,G
E;m7;"1;b3;5;b7";2,x,3,3,3,3;E,D,G,B,E
E;m7;"1;b3;5;b7";1,3,1,1,1,1;E,B,D,G,B,E
E;m7;"1;b3;5;b7";x,1,3,1,2,1;E,B,D,G,B
E;m7;"1;b3;5;b7";x,2,x,3,4,x;E,D,G
E;m7;"1;b3;5;b7";x,x,1,1,1,1;D,G,B,E
E;m7;"1;b3;5;b7";x,x,1,3,2,2;E,B,D,G
E;m7;"1;b3;5;b7";0,1,0,0,3,4;E,B,D,G,D,G
E;m7;"1;b3;5;b7";0,x,x,1,3,2;E,D,G,B
E;m7;"1;b3;5;b7";x,x,2,0,4,0;E,G,D,E
E;m7;"1;b3;5;b7";x,x,1,3,1,4;G,D,E,B
E;m7;"1;b3;5;b7";2,x,1,4,3,x;G,E,B,D
E;dim;"1;b3;b5";0,1,3,0,x,0;E,Bb,E,G,E
E;dim;"1;b3;b5";x,x,1,2,4,3;E,Bb,E,G
E;dim;"1;b3;b5";x,1,2,4,3,x;E,Bb,E,G
E;dim;"1;b3;b5";x,x,3,1,4,x;G,Bb,E
E;dim;"1;b3;b5";x,3,1,x,x,x;E,G
E;dim;"1;b3;b5";0,1,2,x,x,x;E,Bb,E
E;dim;"1;b3;b5";x,1,2,3,x,x;E,Bb,E
E;6;"1;3;5;6";0,2,3,1,4,0;E,B,E,G#,C#,E
E;6;"1;3;5;6";x,4,2,3,1,x;E,G#,C#,E
E;6;"1;3;5;6";x,1,3,3,3,3;E,B,E,G#,C#
E;6;"1;3;5;6";x,1,4,x,x,x;E,C#
E;6;"1;3;5;6";0,3,x,x,x,x;E,C#
E;6;"1;3;5;6";0,2,3,1,4,x;E,B,E,G#,C#
E;6;"1;3;5;6";0,x,3,3,3,3;E,B,E,G#,C#
E;6;"1;3;5;6";x,x,3,2,4,1;E,G#,C#,E
E;6;"1;3;5;6";x,x,3,3,3,3;B,E,G#,C#
E;7(#5);"1;3;#5;b7";0,x,0,2,3,0;E,D,G#,B#,E
E;7(#5);"1;3;#5;b7";0,1,2,1,1,x;E,D,G#,B#,E
E;7(#5);"1;3;#5;b7";0,1,4,1,3,2;E,E,B#,D,G#,B#
E;7(#5);"1;3;#5;b7";0,x,0,1,1,x;E,D,G#,B#
E;7(#5);"1;3;#5;b7";0,x,1,3,4,2;E,D,G#,B#,E
E;7(#5);"1;3;#5;b7";0,x,x,1,4,2;E,D,G#,B#
E;7sus4;"1;4;5;b7";0,2,0,3,0,0;E,B,D,A,B,E
E;7sus4;"1;4;5;b7";0,x,1,3,2,4;E,E,B,D,A
E;7sus4;"1;4;5;b7";0,1,3,1,4,1;E,E,B,D,A,B
E;maj7;"1;3;5;7";0,3,1,2,0,0;E,B,D#,G#,B,E
E;maj7;"1;3;5;7";0,4,3,1,1,1;E,E,G#,B,D#,G#
E;maj7;"1;3;5;7";0,1,3,2,4,1;E,E,B,D#,G#,B
E;maj7;"1;3;5;7";x,1,3,2,4,x;E,B,D#,G#
E;maj7;"1;3;5;7";0,x,3,2,0,0;E,B,D#,B,E
E;maj7;"1;3;5;7";0,1,3,4,0,0;E,D#,B,E,B,E
E;maj7;"1;3;5;7";x,1,1,4,4,4;B,E,B,D#,G#
E;maj7;"1;3;5;7";x,1,3,2,4,1;E,B,D#,G#,B
E;5;"1;5";x,1,3,x,x,x;E,B
E;5;"1;5";1,3,x,x,x,x;E,B
E;5;"1;5";x,1,3,4,x,x;E,B,E
E;5;"1;5";0,2,x,x,x,x;E,B
E;5;"1;5";0,2,3,x,0,0;E,B,E,B,E
E;5;"1;5";0,2,2,x,x,x;E,B,E
E;5;"1;5";0,1,3,4,0,0;E,E,B,E,B,E
E;5;"1;5";0,1,3,4,x,x;E,E,B,E
E;5;"1;5";0,1,1,3,4,x;E,B,E,B,E
E;5;"1;5";x,x,1,1,x,x;B,E
E;5;"1;5";x,x,1,3,4,x;E,B,E
E;5;"1;5";0,1,3,x,x,x;E,E,B
E;5;"1;5";1,3,4,x,x,x;E,B,E
E;5;"1;5";1,1,3,x,x,x;B,E,B
E;7(#11);"1;3;5;b7;#11";x,1,3,1,x,x;E,A#,D
E;7(#11);"1;3;5;b7;#11";x,x,x,1,3,2;E,A#,D
E;m6;"1;b3;5;6";0,2,3,0,4,0;E,B,E,G,C#,E
E;m6;"1;b3;5;6";0,3,1,2,1,x;E,E,G,C#,E
E;m6;"1;b3;5;6";0,1,x,3,2,4;E,E,E,G,C#
E;m6/9;"1;b3;5;6;9";0,1,4,0,2,0;E,B,F#,G,C#,E
E;7(b9);"1;3;5;b7;b9";0,x,0,1,0,2;E,D,G#,B,F
E;7(b9);"1;3;5;b7;b9";0,2,1,3,1,x;E,E,G#,D,F
E;7(b9);"1;3;5;b7;b9";0,2,3,1,0,0;E,G#,D,F,B,E
E;7(b9);"1;3;5;b7;b9";x,2,1,3,1,x;E,G#,D,F
E;7(b9);"1;3;5;b7;b9";0,2,3,1,4,0;E,G#,D,F,B,E
E;7(b9);"1;3;5;b7;b9";0,x,1,3,2,x;E,G#,D,F
E;m9;"1;b3;5;b7;9";0,1,2,0,4,3;E,B,E,G,D,F#
E;m9;"1;b3;5;b7;9";0,2,1,3,4,0;E,E,G,D,F#,E
E;m9;"1;b3;5;b7;9";0,1,3,2,4,0;E,G,D,F#,B,E
E;m9;"1;b3;5;b7;9";0,1,0,0,0,3;E,B,D,G,B,F#
E;m9;"1;b3;5;b7;9";x,2,1,3,4,x;E,G,D,F#
E;m9;"1;b3;5;b7;9";0,1,3,2,0,0;E,G,D,F#,B,E
E;m9;"1;b3;5;b7;9";0,1,3,0,2,0;E,B,F#,G,D,E
E;13(b9);"1;3;5;b7;b9;11;13";0,x,x,1,3,2;E,G#,C#,F
E;sus4;"1;4;5";0,1,2,3,0,0;E,B,E,A,B,E
E;sus4;"1;4;5";0,3,4,1,2,0;E,E,A,B,E,E
E;sus4;"1;4;5";0,x,1,1,2,4;E,B,E,A,E
E;sus4;"1;4;5";x,1,3,3,4,x;E,B,E,A
E;sus4;"1;4;5";x,x,2,3,0,0;E,A,B,E
E;sus4;"1;4;5";0,0,x,x,0,x;E,A,B
E;sus4;"1;4;5";0,0,x,x,0,0;E,A,B,E
E;6/9;"1;3;5;6;9";0,x,2,1,3,4;E,E,G#,C#,F#
E;6/9;"1;3;5;6;9";0,2,1,1,3,4;E,E,G#,C#,F#,B
E;6/9;"1;3;5;6;9";0,1,1,1,2,3;E,G#,C#,F#,B,E
F;9(#5);"1;3;#5;b7;9";x,x,1,2,2,4;A,Eb,G,C#
F;13;"1;3;5;b7;9;11;13";1,x,1,2,3,4;F,Eb,A,D,G
F;13;"1;3;5;b7;9;11;13";x,2,1,3,3,4;F,A,Eb,G,D
F;13;"1;3;5;b7;9;11;13";3,x,4,2,1,1;F,Eb,G,A,D
F;13;"1;3;5;b7;9;11;13";1,x,2,3,4,x;F,Eb,A,D
F;13;"1;3;5;b7;9;11;13";x,1,2,3,4,x;Eb,A,D,G
F;13;"1;3;5;b7;9;11;13";x,1,3,4,2,x;Eb,A,D,F
F;13;"1;3;5;b7;9;11;13";x,x,1,3,3,4;A,Eb,G,D
F;7(#9);"1;3;5;b7;#9";1,3,1,2,1,4;F,C,Eb,A,C,G#
F;7(#9);"1;3;5;b7;#9";x,x,2,1,3,4;F,A,Eb,G#
F;7(#9);"1;3;5;b7;#9";x,2,1,3,4,x;F,A,Eb,G#
F;7(#9);"1;3;5;b7;#9";x,x,1,2,4,3;A,Eb,G#,C
F;9;"1;3;5;b7;9";1,0,2,0,3,4;F,A,Eb,G,C,F
F;9;"1;3;5;b7;9";x,x,1,3,2,1;F,C,Eb,G
F;9;"1;3;5;b7;9";x,2,1,3,4,x;F,A,Eb,G
F;9;"1;3;5;b7;9";x,2,1,3,3,3;F,A,Eb,G,C
F;9;"1;3;5;b7;9";2,x,1,3,3,3;C,A,Eb,G,C
F;9;"1;3;5;b7;9";2,x,1,3,4,x;C,A,Eb,G
F;9b5;"1;3;b5;b7;9";1,0,2,0,0,3;F,A,Eb,G,Cb,F
F;9b5;"1;3;b5;b7;9";x,x,1,2,3,1;F,Cb,Eb,G
F;9b5;"1;3;b5;b7;9";1,2,1,3,4,1;Cb,F,A,Eb,G,Cb
F;maj13;"1;3;5;7;9;11;13";1,x,2,3,4,x;F,E,A,D
F;maj13;"1;3;5;7;9;11;13";x,1,3,2,1,4;F,C,E,G,D
F;7;"1;3;5;b7";1,3,1,2,4,1;F,C,Eb,A,Eb,F
F;7;"1;3;5;b7";x,3,2,4,1,x;F,A,Eb,F
F;7;"1;3;5;b7";x,1,3,1,4,1;F,C,Eb,A,C
F;7;"1;3;5;b7";1,x,2,3,x,x;F,Eb,A
F;7;"1;3;5;b7";1,3,1,2,1,1;F,C,Eb,A,C,F
F;7;"1;3;5;b7";x,x,3,2,4,1;F,A,Eb,F
F;7;"1;3;5;b7";x,x,x,2,1,3;C,Eb,A
F;7;"1;3;5;b7";x,2,1,3,x,x;F,A,Eb
F;7;"1;3;5;b7";x,2,1,3,x,4;F,A,Eb,C
F;7;"1;3;5;b7";x,1,3,1,x,x;F,C,Eb
F;7;"1;3;5;b7";x,x,1,3,2,4;F,C,Eb,A
F;dim7;"1;b3;b5;bb7";2,4,1,3,x,x;Ab,Ebb,F,Cb
F;dim7;"1;b3;b5;bb7";x,2,3,1,4,x;Ab,Ebb,F,Cb
F;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;Ebb,Ab,Cb,F
F;dim7;"1;b3;b5;bb7";x,2,3,1,4,x;F,Cb,Ebb,Ab
F;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;F,Cb,Ebb,Ab
F;aug;"1;3;#5";x,3,2,1,1,x;C#,F,A,C#
F;aug;"1;3;#5";4,3,2,1,x,x;A,C#,F,A
F;aug;"1;3;#5";x,x,4,2,3,1;C#,F,A,C#
F;maj;"1;3;5";1,3,4,2,1,1;F,C,F,A,C,F
F;maj;"1;3;5";x,4,3,1,2,1;F,A,C,F,A
F;maj;"1;3;5";x,1,3,3,3,x;F,C,F,A
F;maj;"1;3;5";x,x,3,2,1,1;F,A,C,F
F;maj;"1;3;5";x,3,4,2,1,1;C,F,A,C,F
F;maj;"1;3;5";x,x,1,2,4,3;F,C,F,A
F;maj;"1;3;5";x,1,x,x,4,x;F,A
F;maj;"1;3;5";x,1,2,3,4,1;F,C,F,A,C
F;maj;"1;3;5";x,x,x,2,1,1;A,C,F
F;maj;"1;3;5";x,x,x,3,4,1;F,A,C
F;maj;"1;3;5";2,x,1,3,4,x;A,F,C,F
F;maj;"1;3;5";x,x,3,2,1,x;F,A,C
F;maj;"1;3;5";x,3,1,1,1,x;A,C,F,A
F;maj;"1;3;5";x,x,3,1,2,x;A,C,F
F;maj;"1;3;5";1,3,4,2,x,x;F,C,F,A
F;maj;"1;3;5";x,x,x,1,3,2;C,F,A
F;11;"1;3;5;b7;9;11";x,x,1,1,2,1;F,Bb,Eb,G
F;11;"1;3;5;b7;9;11";x,1,1,1,1,1;F,Bb,Eb,G,C
F;11;"1;3;5;b7;9;11";3,x,4,2,1,1;F,Eb,G,Bb,Eb
F;maj9;"1;3;5;7;9";1,0,4,0,2,0;F,A,F,G,C,E
F;maj9;"1;3;5;7;9";x,4,1,1,1,1;F,G,C,E,A
F;maj9;"1;3;5;7;9";x,2,1,4,3,x;F,A,E,G
F;maj9;"1;3;5;7;9";x,3,2,0,1,0;F,A,G,F,E
F;maj9;"1;3;5;7;9";x,3,3,0,1,0;C,F,G,C,E
F;sus2;"1;2;5";x,1,3,4,1,1;F,C,F,G,C
F;sus2;"1;2;5";1,3,4,0,x,x;F,C,F,G
F;sus2;"1;2;5";x,3,4,0,1,1;C,F,G,C,F
F;m11;"1;b3;5;b7;9;11";2,x,3,4,1,x;F,Eb,Ab,Bb
F;m11;"1;b3;5;b7;9;11";x,1,1,1,2,1;F,Bb,Eb,Ab,C
F;m11;"1;b3;5;b7;9;11";x,2,1,3,4,1;F,Ab,Eb,G,Bb
F;m11;"1;b3;5;b7;9;11";x,1,4,1,2,1;C,Ab,Bb,Eb,G
F;m11;"1;b3;5;b7;9;11";x,x,1,3,2,4;F,C,Eb,Bb
F;m11;"1;b3;5;b7;9;11";x,2,1,3,1,1;F,Ab,Eb,F,Bb
F;add9;"1;3;5;9";x,1,x,0,4,x;F,G,A
F;add9;"1;3;5;9";x,3,4,0,1,1;C,F,G,C,F
F;add9;"1;3;5;9";x,x,3,2,1,4;F,A,C,G
F;m7b5;"1;b3;b5;b7";x,1,3,2,4,x;F,Cb,Eb,Ab
F;m7b5;"1;b3;b5;b7";x,2,x,3,4,1;F,Eb,Ab,Cb
F;m7b5;"1;b3;b5;b7";1,x,2,3,0,x;F,Eb,Ab,Cb
F;m;"1;b3;5";1,3,4,1,1,1;F,C,F,Ab,C,F
F;m;"1;b3;5";x,x,1,3,4,2;F,C,F,Ab
F;m;"1;b3;5";x,1,3,4,2,1;F,C,F,Ab,C
F;m;"1;b3;5";x,x,3,1,1,1;F,Ab,C,F
F;m;"1;b3;5";x,3,4,1,1,1;C,F,Ab,C,F
F;m;"1;b3;5";x,x,x,3,2,1;F,Ab,C
F;m;"1;b3;5";x,4,2,1,3,x;F,Ab,C,F
F;m;"1;b3;5";4,2,1,1,x,x;F,Ab,C,F
F;m;"1;b3;5";x,x,x,2,3,1;C,F,Ab
F;7b5;"1;3;b5;b7";1,3,2,4,x,x;F,Cb,Eb,A
F;7b5;"1;3;b5;b7";x,x,1,2,3,4;F,Cb,Eb,A
F;7b5;"1;3;b5;b7";x,1,2,1,3,x;F,Cb,Eb,A
F;m7;"1;b3;5;b7";1,3,1,1,4,1;F,C,Eb,Ab,Eb,F
F;m7;"1;b3;5;b7";x,x,1,4,2,3;F,C,Eb,Ab
F;m7;"1;b3;5;b7";x,1,3,1,2,1;F,C,Eb,Ab,C
F;m7;"1;b3;5;b7";2,x,3,3,3,x;F,Eb,Ab,C
F;m7;"1;b3;5;b7";2,x,3,3,x,x;F,Eb,Ab
F;m7;"1;b3;5;b7";x,2,1,3,4,x;F,Ab,Eb,Ab
F;m7;"1;b3;5;b7";x,2,1,3,x,x;F,Ab,Eb
F;m7;"1;b3;5;b7";x,1,x,2,3,x;F,Eb,Ab
F;dim;"1;b3;b5";1,2,3,1,x,x;F,Cb,F,Ab
F;dim;"1;b3;b5";x,x,1,2,4,3;F,Cb,F,Ab
F;dim;"1;b3;b5";x,1,2,3,4,x;F,Cb,F,Ab
F;dim;"1;b3;b5";x,x,3,1,4,x;Ab,Cb,F
F;dim;"1;b3;b5";3,1,x,x,x,x;F,Ab
F;dim;"1;b3;b5";1,2,x,x,x,x;F,Cb
F;dim;"1;b3;b5";1,2,3,x,x,x;F,Cb,F
F;6;"1;3;5;6";1,x,3,2,4,1;F,F,A,D,F
F;6;"1;3;5;6";x,4,2,3,1,x;F,A,D,F
F;6;"1;3;5;6";x,1,3,3,3,3;F,C,F,A,D
F;6;"1;3;5;6";x,x,3,2,4,1;F,A,D,F
F;6;"1;3;5;6";x,2,1,1,x,x;F,A,D
F;6;"1;3;5;6";x,x,3,3,3,3;C,F,A,D
F;7(#5);"1;3;#5;b7";1,x,1,2,3,1;F,Eb,A,C#,F
F;7(#5);"1;3;#5;b7";x,1,2,1,1,x;Eb,A,C#,F
F;7(#5);"1;3;#5;b7";x,1,4,1,3,2;F,C#,Eb,A,C#
F;7(#5);"1;3;#5;b7";1,x,2,3,4,x;F,Eb,A,C#
F;7sus4;"1;4;5;b7";1,3,1,4,1,1;F,C,Eb,Bb,C,F
F;7sus4;"1;4;5;b7";x,2,3,4,1,x;F,Bb,Eb,F
F;7sus4;"1;4;5;b7";x,1,3,1,4,1;F,C,Eb,Bb,C
F;maj7;"1;3;5;7";1,x,4,3,2,0;F,F,A,C,E
F;maj7;"1;3;5;7";0,4,3,1,1,1;E,F,A,C,E,A
F;maj7;"1;3;5;7";0,1,3,2,4,1;E,F,C,E,A,C
F;maj7;"1;3;5;7";1,x,3,4,2,x;F,E,A,C
F;maj7;"1;3;5;7";x,1,3,2,4,x;F,C,E,A
F;maj7;"1;3;5;7";1,3,4,2,1,0;F,C,F,A,C,E
F;maj7;"1;3;5;7";x,x,1,1,1,3;C,F,A,E
F;maj7;"1;3;5;7";x,x,x,2,1,0;A,C,E
F;maj7;"1;3;5;7";x,x,3,2,1,0;F,A,C,E
F;maj7;"1;3;5;7";x,1,3,2,x,x;F,C,E
F;maj7;"1;3;5;7";1,x,3,4,x,x;F,E,A
F;maj7;"1;3;5;7";x,1,3,2,4,1;F,C,E,A,C
F;maj7;"1;3;5;7";x,3,4,2,1,0;C,F,A,C,E
F;maj7;"1;3;5;7";x,1,1,4,4,4;C,F,C,E,A
F;maj7;"1;3;5;7";x,2,1,3,4,x;F,A,E,A
F;5;"1;5";1,3,x,x,x,x;F,C
F;5;"1;5";x,1,3,4,x,x;F,C,F
F;5;"1;5";1,3,4,x,x,x;F,C,F
F;5;"1;5";x,x,x,x,1,3;F,C
F;5;"1;5";x,1,3,x,x,x;F,C
F;5;"1;5";x,1,1,x,x,x;C,F
F;5;"1;5";x,x,1,3,4,x;F,C,F
F;5;"1;5";x,x,x,1,2,4;C,F,C
F;5;"1;5";x,x,1,3,x,x;F,C
F;5;"1;5";1,1,3,x,x,x;C,F,C
F;7(#11);"1;3;5;b7;#11";x,1,3,1,x,x;F,B,Eb
F;7(#11);"1;3;5;b7;#11";1,x,2,3,0,x;F,Eb,A,B
F;m6;"1;b3;5;6";1,x,3,1,4,1;F,F,Ab,D,F
F;m6;"1;b3;5;6";x,3,1,2,1,x;F,Ab,D,F
F;m6;"1;b3;5;6";x,1,x,3,2,4;F,F,Ab,D
F;7(b9);"1;3;5;b7;b9";1,x,1,2,1,3;F,Eb,A,C,Gb
F;7(b9);"1;3;5;b7;b9";x,x,2,1,3,1;F,A,Eb,Gb
F;7(b9);"1;3;5;b7;b9";x,2,1,3,1,x;F,A,Eb,Gb
F;7(b9);"1;3;5;b7;b9";x,x,1,2,1,3;A,Eb,Gb,C
F;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;C,Gb,A,Eb
F;7(b9);"1;3;5;b7;b9";1,x,2,3,x,4;F,Eb,A,Gb
F;m9;"1;b3;5;b7;9";1,3,1,1,1,4;F,C,Eb,Ab,C,G
F;m9;"1;b3;5;b7;9";x,x,1,3,2,1;F,C,Eb,G
F;m9;"1;b3;5;b7;9";x,2,1,3,4,x;F,Ab,Eb,G
F;13(b9);"1;3;5;b7;b9;11;13";x,1,3,3,3,x;Eb,A,D,Gb
F;sus4;"1;4;5";1,1,3,4,1,1;F,Bb,F,Bb,C,F
F;sus4;"1;4;5";x,3,4,1,2,x;F,Bb,C,F
F;sus4;"1;4;5";x,1,2,3,4,1;F,C,F,Bb,C
F;6/9;"1;3;5;6;9";1,0,0,0,2,3;F,A,D,G,C,F
F;6/9;"1;3;5;6;9";x,x,2,1,3,4;F,A,D,G
F;6/9;"1;3;5;6;9";x,2,1,1,3,4;F,A,D,G,C
F;6/9;"1;3;5;6;9";x,2,1,1,3,x;F,A,D,G
F;6/9;"1;3;5;6;9";1,3,0,0,x,x;F,C,D,G
F;6/9;"1;3;5;6;9";1,2,0,0,3,4;F,C,D,G,D,G
G;13;"1;3;5;b7;9;11;13";3,x,4,2,0,0;G,F,A,B,E
G;13;"1;3;5;b7;9;11;13";1,x,1,2,3,4;G,F,B,E,A
G;13;"1;3;5;b7;9;11;13";x,2,1,3,3,4;G,B,F,A,E
G;13;"1;3;5;b7;9;11;13";1,x,2,3,4,x;G,F,B,E
G;13;"1;3;5;b7;9;11;13";1,3,1,2,4,1;G,D,F,B,E,G
G;13;"1;3;5;b7;9;11;13";1,3,1,2,4,4;G,D,F,B,E,A
G;13;"1;3;5;b7;9;11;13";x,x,1,2,3,4;F,B,E,A
G;13;"1;3;5;b7;9;11;13";x,x,1,2,3,1;F,B,E,G
G;13;"1;3;5;b7;9;11;13";x,x,1,2,2,4;B,F,A,E
G;13;"1;3;5;b7;9;11;13";x,1,3,4,2,x;F,B,E,G
G;13;"1;3;5;b7;9;11;13";x,x,3,0,0,0;F,G,B,E
G;13;"1;3;5;b7;9;11;13";x,1,3,2,4,0;B,F,A,D,E
G;7(#9);"1;3;5;b7;#9";2,1,3,3,3,3;G,B,F,A#,D,G
G;7(#9);"1;3;5;b7;#9";1,3,1,2,1,4;G,D,F,B,D,A#
G;7(#9);"1;3;5;b7;#9";x,2,1,3,4,x;G,B,F,A#
G;9;"1;3;5;b7;9";x,1,3,2,4,x;B,F,A,D
G;9;"1;3;5;b7;9";x,x,2,1,3,4;F,A,D,G
G;9;"1;3;5;b7;9";x,2,1,3,4,x;G,B,F,A
G;9;"1;3;5;b7;9";x,2,1,3,3,3;G,B,F,A,D
G;9;"1;3;5;b7;9";x,x,1,2,1,4;F,B,D,A
G;9;"1;3;5;b7;9";1,3,1,2,1,4;G,D,F,B,D,A
